   5.0998991935483872e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.0899157604754159e+01	   6.0489689761744556e-02	   0.0000000000000000e+00	
   5.0899049773906114e+01	   1.2097929409112550e-01	   0.0000000000000000e+00	
   5.0799072303172153e+01	   1.8111292061563145e-01	   0.0000000000000000e+00	
   5.0798821191775346e+01	   2.4148349625207682e-01	   0.0000000000000000e+00	
   5.0698701709644403e+01	   3.0126072149662203e-01	   0.0000000000000000e+00	
   5.0698307882911450e+01	   3.6151192972882007e-01	   0.0000000000000000e+00	
   5.0697842452632656e+01	   4.2176262738113673e-01	   0.0000000000000000e+00	
   5.0697305419465373e+01	   4.8201272935874784e-01	   0.0000000000000000e+00	
   5.0596904105486082e+01	   5.4119474783759935e-01	   0.0000000000000000e+00	
   5.0596225207913506e+01	   6.0132480818581902e-01	   0.0000000000000000e+00	
   5.0595474850971129e+01	   6.6145401925542846e-01	   0.0000000000000000e+00	
   5.0594653035718736e+01	   7.2158229612318436e-01	   0.0000000000000000e+00	
   5.0493973286246209e+01	   7.8016778186132918e-01	   0.0000000000000000e+00	
   5.0493010460698066e+01	   8.4017534826716767e-01	   0.0000000000000000e+00	
   5.0491976321555050e+01	   9.0018172805482177e-01	   0.0000000000000000e+00	
   5.0490870870277739e+01	   9.6018683647452863e-01	   0.0000000000000000e+00	
   5.0489694108427393e+01	   1.0201905887783209e+00	   0.0000000000000000e+00	
   5.0388670483575297e+01	   1.0780582168697439e+00	   0.0000000000000000e+00	
   5.0387353713027728e+01	   1.1379404288115085e+00	   0.0000000000000000e+00	
   5.0385965778109160e+01	   1.1978210335878063e+00	   0.0000000000000000e+00	
   5.0384506680779843e+01	   1.2576999466265124e+00	   0.0000000000000000e+00	
   5.0382976423100516e+01	   1.3175770833578917e+00	   0.0000000000000000e+00	
   5.0281613899051642e+01	   1.3747248398923118e+00	   0.0000000000000000e+00	
   5.0279944639147452e+01	   1.4344796140023781e+00	   0.0000000000000000e+00	
   5.0278204366571011e+01	   1.4942323621310840e+00	   0.0000000000000000e+00	
   5.0276393083780214e+01	   1.5539829998868817e+00	   0.0000000000000000e+00	
   5.0274510793333206e+01	   1.6137314428812055e+00	   0.0000000000000000e+00	
   5.0272557497888435e+01	   1.6734776067285877e+00	   0.0000000000000000e+00	
   5.0170794076656172e+01	   1.7297826135220378e+00	   0.0000000000000000e+00	
   5.0168702936761150e+01	   1.7894054362538165e+00	   0.0000000000000000e+00	
   5.0166540941305648e+01	   1.8490257317262149e+00	   0.0000000000000000e+00	
   5.0164308093343159e+01	   1.9086434157347547e+00	   0.0000000000000000e+00	
   5.0162004396027235e+01	   1.9682584040786457e+00	   0.0000000000000000e+00	
   5.0159629852611488e+01	   2.0278706125609056e+00	   0.0000000000000000e+00	
   5.0157184466449600e+01	   2.0874799569884779e+00	   0.0000000000000000e+00	
   5.0054961175474737e+01	   2.1428179632656446e+00	   0.0000000000000000e+00	
   5.0052379257338053e+01	   2.2023028360269392e+00	   0.0000000000000000e+00	
   5.0049726647930164e+01	   2.2617845983749150e+00	   0.0000000000000000e+00	
   5.0047003350997478e+01	   2.3212631663007515e+00	   0.0000000000000000e+00	
   5.0044209370386213e+01	   2.3807384558001385e+00	   0.0000000000000000e+00	
   5.0041344710042459e+01	   2.4402103828733952e+00	   0.0000000000000000e+00	
   5.0038409374012083e+01	   2.4996788635255922e+00	   0.0000000000000000e+00	
   5.0035403366440818e+01	   2.5591438137666658e+00	   0.0000000000000000e+00	
   4.9932664712852521e+01	   2.6133890146052718e+00	   0.0000000000000000e+00	
   4.9929523644380772e+01	   2.6727282153313290e+00	   0.0000000000000000e+00	
   4.9926312058152440e+01	   2.7320636412407260e+00	   0.0000000000000000e+00	
   4.9923029958703381e+01	   2.7913952085313181e+00	   0.0000000000000000e+00	
   4.9919677350669069e+01	   2.8507228334064112e+00	   0.0000000000000000e+00	
   4.9916254238784539e+01	   2.9100464320748802e+00	   0.0000000000000000e+00	
   4.9912760627884403e+01	   2.9693659207512844e+00	   0.0000000000000000e+00	
   4.9909196522902860e+01	   3.0286812156559892e+00	   0.0000000000000000e+00	
   4.9905561928873666e+01	   3.0879922330152829e+00	   0.0000000000000000e+00	
   4.9901856850930102e+01	   3.1472988890614948e+00	   0.0000000000000000e+00	
   4.9898081294305030e+01	   3.2066011000331147e+00	   0.0000000000000000e+00	
   4.9894235264330845e+01	   3.2658987821749079e+00	   0.0000000000000000e+00	
   4.9790741307156843e+01	   3.3185550098735193e+00	   0.0000000000000000e+00	
   4.9786762304563382e+01	   3.3777250478209968e+00	   0.0000000000000000e+00	
   4.9782712985841734e+01	   3.4368903152524468e+00	   0.0000000000000000e+00	
   4.9778593356710914e+01	   3.4960507286060500e+00	   0.0000000000000000e+00	
   4.9774403422989273e+01	   3.5552062043268386e+00	   0.0000000000000000e+00	
   4.9770143190594453e+01	   3.6143566588668223e+00	   0.0000000000000000e+00	
   4.9765812665543379e+01	   3.6735020086851007e+00	   0.0000000000000000e+00	
   4.9761411853952225e+01	   3.7326421702479831e+00	   0.0000000000000000e+00	
   4.9756940762036486e+01	   3.7917770600291063e+00	   0.0000000000000000e+00	
   4.9752399396110874e+01	   3.8509065945095524e+00	   0.0000000000000000e+00	
   4.9747787762589375e+01	   3.9100306901779684e+00	   0.0000000000000000e+00	
   4.9743105867985207e+01	   3.9691492635306811e+00	   0.0000000000000000e+00	
   4.9738353718910830e+01	   4.0282622310718166e+00	   0.0000000000000000e+00	
   4.9733531322077923e+01	   4.0873695093134224e+00	   0.0000000000000000e+00	
   4.9728638684297366e+01	   4.1464710147755746e+00	   0.0000000000000000e+00	
   4.9723675812479271e+01	   4.2055666639865086e+00	   0.0000000000000000e+00	
   4.9718642713632924e+01	   4.2646563734827261e+00	   0.0000000000000000e+00	
   4.9713539394866800e+01	   4.3237400598091220e+00	   0.0000000000000000e+00	
   4.9708365863388543e+01	   4.3828176395190948e+00	   0.0000000000000000e+00	
   4.9703122126504972e+01	   4.4418890291746678e+00	   0.0000000000000000e+00	
   4.9697808191622073e+01	   4.5009541453466069e+00	   0.0000000000000000e+00	
   4.9692424066244946e+01	   4.5600129046145428e+00	   0.0000000000000000e+00	
   4.9686969757977835e+01	   4.6190652235670777e+00	   0.0000000000000000e+00	
