   1.6179054054054052e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6229274621092984e+00	   1.2154165220292225e-02	   0.0000000000000000e+00	
   1.6278579312340935e+00	   2.4383546948557818e-02	   0.0000000000000000e+00	
   1.6326959678903967e+00	   3.6687452935365315e-02	   0.0000000000000000e+00	
   1.6374407324364886e+00	   4.9065182495451706e-02	   0.0000000000000000e+00	
   1.6420913905572871e+00	   6.1516026547615947e-02	   0.0000000000000000e+00	
   1.6466471133430065e+00	   7.4039267655322039e-02	   0.0000000000000000e+00	
   1.6511070773675038e+00	   8.6634180068009520e-02	   0.0000000000000000e+00	
   1.6554704647663121e+00	   9.9300029763108338e-02	   0.0000000000000000e+00	
   1.6597364633143492e+00	   1.1203607448875672e-01	   0.0000000000000000e+00	
   1.6639042665032977e+00	   1.2484156380721852e-01	   0.0000000000000000e+00	
   1.6679730736186502e+00	   1.3771573913899815e-01	   0.0000000000000000e+00	
   1.6719420898164135e+00	   1.5065783380765033e-01	   0.0000000000000000e+00	
   1.6758105261994665e+00	   1.6366707308528197e-01	   0.0000000000000000e+00	
   1.6795775998935631e+00	   1.7674267423874337e-01	   0.0000000000000000e+00	
   1.6832425341229791e+00	   1.8988384657650662e-01	   0.0000000000000000e+00	
   1.6868045582857887e+00	   2.0308979149622716e-01	   0.0000000000000000e+00	
   1.6902629080287757e+00	   2.1635970253298745e-01	   0.0000000000000000e+00	
   1.6936168253219634e+00	   2.2969276540821773e-01	   0.0000000000000000e+00	
   1.6968655585327632e+00	   2.4308815807929304e-01	   0.0000000000000000e+00	
   1.7000083624997320e+00	   2.5654505078980133e-01	   0.0000000000000000e+00	
   1.7030444986059379e+00	   2.7006260612048200e-01	   0.0000000000000000e+00	
   1.7059732348519230e+00	   2.8363997904082994e-01	   0.0000000000000000e+00	
   1.7087938459282581e+00	   2.9727631696136181e-01	   0.0000000000000000e+00	
   1.7115056132876885e+00	   3.1097075978654332e-01	   0.0000000000000000e+00	
   1.7141078252168573e+00	   3.2472243996837236e-01	   0.0000000000000000e+00	
   1.7165997769076080e+00	   3.3853048256061485e-01	   0.0000000000000000e+00	
   1.7189807705278544e+00	   3.5239400527369114e-01	   0.0000000000000000e+00	
   1.7212501152920172e+00	   3.6631211853020829e-01	   0.0000000000000000e+00	
   1.7234071275310174e+00	   3.8028392552113605e-01	   0.0000000000000000e+00	
   1.7254511307618234e+00	   3.9430852226262086e-01	   0.0000000000000000e+00	
   1.7273814557565454e+00	   4.0838499765343728e-01	   0.0000000000000000e+00	
   1.7291974406110711e+00	   4.2251243353307105e-01	   0.0000000000000000e+00	
   1.7308984308132382e+00	   4.3668990474043035e-01	   0.0000000000000000e+00	
   1.7324837793105370e+00	   4.5091647917318262e-01	   0.0000000000000000e+00	
   1.7339528465773373e+00	   4.6519121784771272e-01	   0.0000000000000000e+00	
   1.7353050006816353e+00	   4.7951317495969770e-01	   0.0000000000000000e+00	
   1.7365396173513163e+00	   4.9388139794529612e-01	   0.0000000000000000e+00	
   1.7376560800399217e+00	   5.0829492754294558e-01	   0.0000000000000000e+00	
   1.7386537799919237e+00	   5.2275279785576845e-01	   0.0000000000000000e+00	
   1.7395321163074942e+00	   5.3725403641457636e-01	   0.0000000000000000e+00	
   1.7402904960067693e+00	   5.5179766424147492e-01	   0.0000000000000000e+00	
   1.7409283340935977e+00	   5.6638269591405999e-01	   0.0000000000000000e+00	
   1.7414450536187733e+00	   5.8100813963020670e-01	   0.0000000000000000e+00	
   1.7418400857427430e+00	   5.9567299727343881e-01	   0.0000000000000000e+00	
   1.7421128697977855e+00	   6.1037626447888416e-01	   0.0000000000000000e+00	
   1.7422628533496598e+00	   6.2511693069980445e-01	   0.0000000000000000e+00	
   1.7422894922587082e+00	   6.3989397927469771e-01	   0.0000000000000000e+00	
   1.7421922507404217e+00	   6.5470638749497001e-01	   0.0000000000000000e+00	
   1.7419706014254526e+00	   6.6955312667317024e-01	   0.0000000000000000e+00	
   1.7416240254190718e+00	   6.8443316221178430e-01	   0.0000000000000000e+00	
