   0.0000000000000000e+00	   1.7787802419354839e+00	   0.0000000000000000e+00	
  -2.1130419631182709e-03	   1.7780229379558223e+00	   0.0000000000000000e+00	
  -4.2260809418904486e-03	   1.7780191711799016e+00	   0.0000000000000000e+00	
  -6.3364184448514100e-03	   1.7772568496439518e+00	   0.0000000000000000e+00	
  -8.4485440054617653e-03	   1.7772480642581217e+00	   0.0000000000000000e+00	
  -1.0556165138853305e-02	   1.7764807337437134e+00	   0.0000000000000000e+00	
  -1.2667365366864705e-02	   1.7764669340687722e+00	   0.0000000000000000e+00	
  -1.4778547704174928e-02	   1.7764506254080907e+00	   0.0000000000000000e+00	
  -1.6889709169064310e-02	   1.7764318077847023e+00	   0.0000000000000000e+00	
  -1.8992760395523958e-02	   1.7756544760836539e+00	   0.0000000000000000e+00	
  -2.1102972723572748e-02	   1.7756306507620285e+00	   0.0000000000000000e+00	
  -2.3213155246925136e-02	   1.7756043176357841e+00	   0.0000000000000000e+00	
  -2.5323304985273541e-02	   1.7755754767421124e+00	   0.0000000000000000e+00	
  -2.7421738867402963e-02	   1.7747881699621191e+00	   0.0000000000000000e+00	
  -2.9530915706420111e-02	   1.7747543280740408e+00	   0.0000000000000000e+00	
  -3.1640050837570384e-02	   1.7747179796190142e+00	   0.0000000000000000e+00	
  -3.3749141282025476e-02	   1.7746791246483760e+00	   0.0000000000000000e+00	
  -3.5858184061020218e-02	   1.7746377632170023e+00	   0.0000000000000000e+00	
  -3.7951004352293066e-02	   1.7738380199735324e+00	   0.0000000000000000e+00	
  -4.0059044577268679e-02	   1.7737916655522221e+00	   0.0000000000000000e+00	
  -4.2167028225018062e-02	   1.7737428059235760e+00	   0.0000000000000000e+00	
  -4.4274952318338764e-02	   1.7736914411566005e+00	   0.0000000000000000e+00	
  -4.6382813880113796e-02	   1.7736375713238408e+00	   0.0000000000000000e+00	
  -4.8469946908143394e-02	   1.7728254305303128e+00	   0.0000000000000000e+00	
  -5.0576776321984485e-02	   1.7727665758878532e+00	   0.0000000000000000e+00	
  -5.2683534303924334e-02	   1.7727052174858386e+00	   0.0000000000000000e+00	
  -5.4790217878492010e-02	   1.7726413554109288e+00	   0.0000000000000000e+00	
  -5.6896824070321657e-02	   1.7725749897533187e+00	   0.0000000000000000e+00	
  -5.9003349904156746e-02	   1.7725061206067401e+00	   0.0000000000000000e+00	
